Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed,<label>
4790,47,1,0,19,11,31.25,3,2,170,0,0,1,0.106358833,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2473,38,1,0,28,5,7.2,1,0,-1,0,0,1,0.068463675,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7699,31,1,0,18,11,98.4,1,0,-1,0,0,1,0.072975868,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1051,35,2,0,30,4,12.8,1,1,87,0,0,0,0.077297405,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1682,35,1,0,19,8,7.1,3,0,-1,0,0,0,0.073547837,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,58,0,1,16,7,27.4,6,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
611,33,1,0,12,5,2.2,2,1,371,0,0,1,0.075617816,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4153,53,1,1,2,6,13,1,0,-1,0,0,0,0.073792966,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1809,52,1,0,13,5,36,1,0,-1,0,0,1,0.087647304,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2384,57,0,1,16,7,7.7,1,0,-1,0,0,1,0.088491638,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7800,33,1,0,18,5,18.5,1,0,-1,1,0,1,0.089544786,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4571,42,2,0,20,8,7.25,4,0,-1,0,0,1,0.07280337,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5021,35,2,0,4,5,7.7,2,2,89,0,0,0,0.076571097,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7040,52,1,0,4,6,9.9,4,0,-1,0,0,1,0.109990376,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1492,33,2,0,7,5,4.95,1,0,-1,1,0,1,0.073693098,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
895,39,1,0,5,6,4.6,2,0,-1,0,0,1,0.08728415,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5834,53,1,0,22,8,3.35,9,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6288,64,1,0,22,2,6.7,1,1,175,0,0,0,0.075009533,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1349,35,1,0,30,5,12.75,3,0,-1,0,0,1,0.07766056,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
979,59,1,0,13,5,37.8,1,0,-1,0,0,0,0.094374739,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6785,42,2,0,20,8,20.9,8,0,-1,0,0,0,0.074864271,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5386,51,2,0,27,6,12.95,1,0,-1,1,0,0,0.073565994,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4682,41,1,0,29,8,6.55,2,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1976,39,1,0,16,4,32.85,2,0,-1,0,0,1,0.069471429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7153,34,1,0,17,7,10.25,2,0,-1,0,0,1,0.092105024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
924,60,2,0,30,10,14.2,1,1,270,0,0,0,0.103680569,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6759,37,1,0,17,4,5.85,1,2,282,0,0,1,0.08171881,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4865,46,1,0,6,6,1.5,1,0,-1,0,0,0,0.099122982,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5383,39,0,0,19,6,5.1,4,0,-1,0,0,0,0.082299857,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2315,29,1,0,30,1,35.8,2,0,-1,0,0,0,0.074582826,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2371,46,1,0,29,1,14.75,2,0,-1,1,0,1,0.072848764,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8544,30,1,0,8,5,23.25,3,0,-1,0,0,1,0.074564669,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8110,63,1,0,7,7,18.05,1,0,-1,0,0,0,0.236368093,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6579,48,0,0,9,9,18.8,2,3,191,0,0,0,0.074936902,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7059,39,1,0,11,5,16.7,1,0,-1,0,0,1,0.069135511,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2273,37,2,0,8,9,53.55,2,0,-1,0,0,0,0.079140414,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,27,1,0,14,7,8.1,3,0,-1,0,1,1,0.0681096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8880,48,1,0,8,7,14.6,3,0,-1,1,0,0,0.068182231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7688,47,1,0,20,11,22.2,1,0,-1,1,0,1,0.112931927,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2915,45,1,0,6,8,14.7,3,0,-1,0,0,0,0.076852541,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1523,31,2,0,12,11,4,3,6,93,0,0,0,0.077642402,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7014,31,2,0,21,4,11.6,2,0,-1,0,0,0,0.076017286,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6556,51,1,1,24,7,36.85,1,0,-1,0,0,1,0.080011984,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4059,67,1,1,4,5,3.35,2,0,-1,0,0,0,0.079122256,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,57,0,0,8,5,9.15,1,0,-1,0,0,1,0.074682694,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,58,1,0,25,6,11.95,1,0,-1,0,0,1,0.096335773,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1777,39,2,0,6,10,29.9,1,3,99,0,0,0,0.099486137,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1811,57,0,0,21,7,2,5,0,-1,0,0,0,0.072839686,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7999,60,0,0,1,4,5.05,1,0,-1,0,0,0,0.144789643,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3562,27,2,0,3,6,1.95,1,0,-1,0,0,1,0.076888857,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2173,76,1,1,23,4,12.65,4,0,-1,0,0,0,0.080248034,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4233,37,1,0,3,9,6.7,2,6,463,1,0,1,0.07280337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5129,35,1,0,16,2,3.25,3,5,200,0,0,1,0.074510196,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
796,37,2,0,11,7,6.55,2,0,-1,0,0,1,0.078123581,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,46,0,0,29,1,6.15,1,0,-1,1,0,1,0.075254662,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3589,57,2,1,19,4,56.65,5,0,-1,0,0,1,0.098632724,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3427,28,2,0,2,6,9.7,5,0,-1,0,0,1,0.130190838,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3117,32,0,0,20,11,6.8,1,3,185,1,0,1,0.091732791,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3102,53,0,0,6,6,12.3,1,0,-1,0,0,0,0.07320284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4147,50,1,0,4,5,2.65,1,0,-1,0,0,0,0.084397073,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,43,0,0,6,5,10,1,0,-1,1,0,0,0.07360231,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1897,30,0,0,15,7,39.9,3,0,-1,0,0,1,0.097189185,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3513,45,1,0,21,4,13.4,3,0,-1,0,0,0,0.07280337,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6032,44,1,0,9,5,5.3,2,0,-1,0,0,1,0.073575073,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8825,35,0,0,30,5,9.45,3,0,-1,0,0,1,0.092822254,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
677,37,1,0,5,6,9.6,1,0,-1,0,0,1,0.074174278,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2875,56,0,0,17,6,3.6,2,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990,46,1,0,23,5,8.1,3,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5772,61,2,0,14,4,6.15,2,0,-1,0,0,1,0.072857843,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5865,34,1,0,12,5,16.85,1,0,-1,0,0,1,0.076788989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1425,48,1,0,15,5,12.65,1,0,-1,1,0,1,0.07280337,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4182,39,2,0,4,6,7.5,1,0,-1,0,0,0,0.273319049,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
143,36,1,0,27,5,10.6,1,0,-1,0,0,1,0.067256187,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7247,52,1,0,29,1,8.95,1,6,248,0,0,0,0.072812449,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1283,28,2,0,26,2,6.55,2,0,-1,0,0,0,0.10558713,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
424,36,0,0,20,5,52.65,2,0,-1,1,0,1,0.076507545,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4626,35,2,0,20,4,42.5,1,0,-1,0,0,1,0.073193761,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1314,43,2,0,20,8,3.9,4,0,-1,0,0,0,0.079294754,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4093,35,1,0,29,4,24.85,3,1,349,0,0,1,0.07415612,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5521,30,2,0,12,8,9.15,3,0,-1,0,0,0,0.077143065,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4161,37,2,0,17,9,15.9,1,2,854,0,0,1,0.077233853,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
502,57,1,0,5,5,5.85,1,4,363,0,0,1,0.07280337,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7325,51,2,0,19,11,34.2,2,0,-1,0,0,0,0.078069108,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
304,28,1,0,9,6,21.05,3,1,102,0,0,0,0.085177855,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6603,60,0,0,11,6,17.6,1,0,-1,0,0,1,0.130063734,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2257,61,1,1,29,7,13,1,1,178,0,0,0,0.075200189,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1068,37,0,0,12,6,6.35,1,0,-1,1,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,40,1,0,4,2,8.45,3,0,-1,0,0,1,0.081364734,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3335,32,2,1,22,10,8.55,1,0,-1,0,0,0,0.122864198,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5691,39,1,0,25,7,21.55,12,0,-1,1,0,0,0.075309135,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5159,28,0,0,30,4,6.1,1,0,-1,0,0,0,0.07559058,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5192,40,1,0,10,7,16.85,1,0,-1,0,0,1,0.076607412,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8606,40,0,0,5,2,7.6,2,0,-1,0,0,1,0.073874675,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2107,52,1,0,29,8,8.2,10,0,-1,0,0,0,0.078495815,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4800,28,1,0,20,8,15.95,3,2,199,0,0,0,0.073411654,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4301,41,1,0,12,5,25.95,2,0,-1,0,0,0,0.073084815,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3399,59,1,1,31,7,0,2,0,-1,0,0,0,0.110898262,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3261,54,0,0,2,6,17.5,3,0,-1,0,0,1,0.075318214,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6856,38,1,0,18,5,1.1,8,3,308,0,0,1,0.081664336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7776,40,2,0,18,11,3.55,4,0,-1,0,0,1,0.088936502,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1323,36,1,0,30,7,41.65,2,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2858,44,0,0,13,5,6.25,1,0,-1,0,0,1,0.073012184,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6740,26,1,0,27,5,12.7,1,0,-1,0,0,1,0.098078913,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,31,1,0,18,7,18.55,1,0,-1,0,0,1,0.079503568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4749,26,1,0,2,7,11.9,2,0,-1,1,0,0,0.077006882,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5546,30,2,0,12,3,59.95,2,0,-1,0,0,0,0.104334247,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7473,38,2,1,31,7,1.6,5,0,-1,0,0,1,0.086557841,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6963,38,2,0,1,6,11.1,2,0,-1,0,0,1,0.073030342,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1693,31,1,0,19,5,50.6,4,0,-1,0,0,1,0.07964883,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1088,38,1,0,27,10,12.25,3,1,148,0,0,0,0.07343889,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6294,31,1,0,18,11,10.3,1,0,-1,0,0,1,0.0746373,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2093,44,2,0,6,8,12.75,2,0,-1,0,0,1,0.073003105,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2427,62,1,0,17,11,34.95,2,0,-1,0,0,0,0.07550887,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2293,55,1,1,11,8,4.05,1,10,99,1,0,0,0.083688922,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1376,38,2,0,22,7,11.9,1,0,-1,0,0,1,0.077669638,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5852,41,2,0,9,7,2.25,1,0,-1,1,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3692,30,1,0,13,5,19,1,0,-1,0,0,1,0.074492038,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7168,44,0,0,20,8,8.2,5,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2864,43,2,0,12,5,4.4,1,5,77,0,0,0,0.164245638,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7929,33,1,0,6,9,1.25,1,0,-1,0,0,0,0.078395947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,27,1,1,28,7,53.3,17,0,-1,0,0,0,0.074546511,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4455,31,1,0,16,4,9.4,2,0,-1,0,0,1,0.076271494,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4469,50,1,0,18,6,27.05,1,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5893,93,1,0,4,8,23.3,2,9,13,0,0,0,0.079839486,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5651,21,1,0,12,10,8.5,1,0,-1,0,0,0,0.095391571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1027,47,0,0,14,5,15.8,3,0,-1,0,0,1,0.131262143,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2161,59,0,0,25,8,57.1,6,0,-1,0,0,0,0.067846313,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4832,31,2,0,28,1,12.6,2,2,268,1,0,1,0.075599659,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2057,41,2,0,17,7,15.1,5,0,-1,0,0,1,0.073248234,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8427,57,1,0,8,7,7.35,8,0,-1,0,0,0,0.073484284,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3860,35,1,0,23,5,23.1,1,0,-1,1,0,1,0.077442667,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1013,58,0,0,30,5,5.2,2,0,-1,0,0,1,0.078159897,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593,41,0,0,3,2,7.35,1,0,-1,0,0,1,0.074628221,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6094,30,2,0,18,8,15.15,3,0,-1,0,0,0,0.197755706,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2999,42,2,0,5,6,15.65,3,0,-1,0,0,0,0.083598133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5139,32,2,0,17,11,4.85,2,0,-1,1,0,1,0.07280337,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,65,2,1,11,8,20.75,1,2,183,0,0,0,0.09396619,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6507,56,0,0,4,2,46.75,2,0,-1,0,0,0,0.082880904,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5564,39,2,0,16,4,6.7,4,0,-1,0,0,0,0.081310261,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3165,32,0,0,17,4,11.1,2,0,-1,0,0,1,0.07280337,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,59,2,0,13,8,1.9,13,0,-1,0,0,0,0.07901331,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2672,51,1,1,28,7,5.8,8,0,-1,0,0,1,0.09214134,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1413,40,2,0,11,6,64,2,0,-1,0,0,0,0.084133786,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6653,43,0,0,2,3,7.2,1,0,-1,0,0,0,0.108365261,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8085,36,1,0,9,2,31.05,1,2,260,0,0,1,0.073048499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2791,32,1,0,7,5,4.85,1,4,344,1,0,1,0.083788789,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8003,58,2,0,30,4,17.2,1,1,87,0,0,0,0.124561945,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3241,35,1,0,4,7,5.55,1,0,-1,1,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7895,35,1,0,6,2,14.4,6,2,275,0,0,1,0.078495815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,24,2,0,27,5,5.6,2,0,-1,0,0,1,0.07280337,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7146,61,0,0,6,8,27.6,2,3,94,0,0,0,0.072848764,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1605,25,2,0,24,7,6.45,5,0,-1,0,0,0,0.073329944,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7640,36,1,0,11,10,13.75,1,2,182,0,0,0,0.184146496,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8633,36,1,0,30,4,9.9,1,1,87,0,0,0,0.073674941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2797,54,1,1,30,1,2.65,1,5,2,1,0,1,0.075390845,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,35,2,0,13,5,16.05,1,3,90,0,0,0,0.145434242,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
498,39,1,0,12,8,37.9,2,0,-1,0,0,0,0.089871625,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3966,44,1,0,20,5,32,3,0,-1,0,0,1,0.08171881,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
460,36,1,0,20,5,6.5,1,0,-1,0,0,1,0.079830407,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4770,37,2,0,11,5,8.5,3,0,-1,0,0,1,0.077842137,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6718,26,1,0,9,5,32.2,1,0,-1,0,0,1,0.073547837,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3634,29,0,0,8,7,11.5,1,0,-1,1,0,0,0.072866922,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4902,40,2,1,23,10,6.4,1,0,-1,0,0,1,0.103235705,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4776,32,2,0,11,8,2.85,4,0,-1,0,0,0,0.075635974,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5570,32,1,0,23,5,17.9,5,0,-1,0,0,1,0.073148367,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7323,25,2,0,14,5,17.05,1,0,-1,0,0,1,0.079857643,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6638,42,2,0,26,8,25.15,1,0,-1,0,0,0,0.075472555,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4262,43,1,0,6,5,31.7,1,2,355,1,0,1,0.076325967,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7774,34,1,0,15,9,3.95,2,1,106,0,0,0,0.075182031,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2176,36,2,0,14,8,5.05,2,0,-1,0,0,0,0.075581501,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4759,41,2,0,8,5,17.1,2,0,-1,0,0,1,0.075454397,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,31,2,0,9,5,16,4,0,-1,0,0,1,0.072912316,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7723,33,0,1,23,7,0.75,6,0,-1,0,0,0,0.11314074,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5671,29,1,0,3,3,6.75,2,1,198,0,0,0,0.141666515,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6657,58,0,0,15,10,21.55,5,5,246,0,0,0,0.11091642,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1542,23,1,0,14,5,8.65,3,0,-1,1,0,1,0.072994026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6206,38,1,0,30,4,34.55,1,1,176,0,0,1,0.090688722,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5061,35,1,0,9,11,25.7,1,5,96,0,0,1,0.07280337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5963,30,1,0,25,2,10.35,1,2,191,0,0,0,0.073239155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6955,35,2,0,15,5,15.8,5,4,179,0,0,1,0.084288127,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4925,47,1,0,25,8,17.8,3,0,-1,0,1,0,0.074274145,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
455,50,2,0,19,6,6.5,2,0,-1,0,0,1,0.119178182,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6188,57,0,0,23,10,12.25,4,2,185,0,0,0,0.135447497,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
345,38,1,0,4,2,16.05,2,0,-1,0,0,1,0.078241607,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6716,36,1,0,9,6,7,1,5,92,0,0,0,0.115664663,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4444,23,2,0,16,6,3.95,2,0,-1,0,0,0,0.075899261,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133,24,1,0,23,4,7.45,4,0,-1,0,0,0,0.091160823,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3232,30,2,0,7,8,8.75,4,0,-1,0,0,0,0.079104098,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
